,COND_NB_HIST_RECL_CAT,VEH_CAMERA_IND,VEH_AGE_NUM,VEH_MANUFACTURIER_CAT,VEH_GARE_LATITUDE_NUM,POL_NB_COND_TOTAL_CAT,VEH_GARE_MUNICIPALITE_CAT,RECL_DIST_ACCIDENT_GARE_NUM,RECL_TYPE_SINISTRE_CAT,RECL_COUT_REPARATION_NUM,VEH_GARE_LONGITUDE_NUM,POL_FRANCHISE_NUM,VEH_PRIME_ANNUELLE_NUM,VEH_VALEUR_ACTUELLE_NUM,VEH_STATIONNEMENT_AUTO_IND,COND_PERMIS_DATE_DT,VEH_STYLE_CARR_CAT,VEH_GARE_LATITUDE_NUM
10696,0.0,1.0,1.0,18.0,-52.7143,2.0,27.0,0.0,10.0,4192.180188117895,47.5635,500.0,4878.86,212195.0,0.0,20080621.33333333,2.0,-52.7143
10697,0.0,0.0,8.0,5.0,-113.8321,2.0,12.0,0.0,12.0,35871.5,52.2974,1000.0,689.46,26134.0,0.0,19840126.0,4.0,-113.8321
10698,1.0,0.0,2.0,3.0,-72.656,2.0,30.0,6.0,8.0,17222.7,46.3933,2000.0,492.46,17222.0,0.0,19980525.0,7.0,-72.656
10699,2.0,1.0,4.0,2.0,-73.7801,2.0,21.0,13.0,0.0,5417.677228517238,45.4554,500.0,757.9,24830.0,0.0,20120904.0,6.0,-73.7801
10700,0.0,0.0,4.0,2.0,-111.3672,1.0,42.0,28.0,3.0,6986.08,56.7211,1000.0,330.03,12752.0,0.0,20001114.0,0.0,-111.3672
10701,1.0,0.0,2.0,5.0,-65.9872,2.0,106.0,28.0,4.0,27948.76307479202,45.9275,1000.0,795.28,27259.0,0.0,19860517.0,6.0,-65.9872
10702,0.0,1.0,3.0,8.0,-112.8202,2.0,20.0,30.0,4.0,55962.84710236205,49.7244,500.0,847.54,38443.0,0.0,19660108.0,2.0,-112.8202
10703,0.0,1.0,6.0,11.0,-73.6402,2.0,17.0,0.0,0.0,32759.0,45.5988,1000.0,572.3,23509.0,0.0,19970120.0,0.0,-73.6402
10704,1.0,1.0,2.0,0.0,-64.6817,2.0,43.0,11.0,3.0,33784.4,46.2365,500.0,700.08,25990.0,0.0,19500116.0,6.0,-64.6817
10705,0.0,1.0,8.0,7.0,-71.156,2.0,4.0,12.0,2.0,13621.16300637802,46.884,500.0,262.2,11486.0,0.0,20020822.0,0.0,-71.156
10706,0.0,1.0,7.0,0.0,-60.1758,2.0,47.0,32.0,4.0,25569.223394325312,46.1216,500.0,468.26,17053.0,0.0,19700612.0,2.0,-60.1758
10707,0.0,0.0,1.0,4.0,-79.1514,1.0,5.0,9.0,7.0,18688.272530639868,43.781,1000.0,968.5,38923.0,0.0,19690912.0,4.0,-79.1514
10708,1.0,1.0,8.0,5.0,-73.6633,2.0,137.0,10.0,7.0,58619.68087875603,45.4967,500.0,617.63,26982.0,0.0,19571015.0,4.0,-73.6633
10709,1.0,1.0,1.0,3.0,-65.1124,2.0,6.0,23.0,7.0,27074.4947907587,45.9053,500.0,676.0933333333334,18720.0,0.0,19980215.0,1.0,-65.1124
10710,0.0,1.0,3.0,4.0,-125.1967,1.0,53.0,12.0,6.0,884.8315285130277,49.93,1000.0,1207.17,44644.0,0.0,19600310.0,4.0,-125.1967
10711,0.0,0.0,3.0,3.0,-112.8149,3.0,20.0,23.0,7.0,14265.766038594207,49.7164,1000.0,358.6,15745.0,0.0,19660916.0,7.0,-112.8149
10712,0.0,1.0,5.0,10.0,-65.9652,2.0,90.0,27.0,3.0,12134.2,45.808,1000.0,445.16,16771.0,0.0,20171013.0,0.0,-65.9652
10713,1.0,0.6666666666666666,7.0,8.0,-115.8565,3.0,24.0,21.0,3.0,21471.0,49.5795,1000.0,534.58,24520.0,0.0,19671205.0,0.0,-115.8565
10714,0.0,1.0,1.0,8.0,-79.2203,3.0,64.0,13.0,3.0,22969.0,45.3265,500.0,1050.79,35265.0,0.0,20070730.0,1.0,-79.2203
10715,0.0,0.0,1.0,4.0,-60.178,1.0,47.0,0.0,10.0,6200.268267741005,46.136,1000.0,716.8,33100.0,0.0,19920110.0,6.0,-60.178
10716,0.0,0.0,3.0,3.0,-73.6735,1.0,3.0,25.0,1.0,10791.283686790364,45.4886,500.0,619.71,23088.0,0.0,19920101.0,2.0,-73.6735
10717,0.0,1.0,0.0,15.0,-72.5009,2.0,26.0,6.0,2.0,30592.800000000003,46.3399,500.0,886.82,38241.0,0.0,19940106.0,6.0,-72.5009
10718,0.0,1.0,1.0,4.0,-79.2726,2.0,5.0,15.0,7.0,32564.977937627104,43.7505,2000.0,1150.06,43343.0,0.0,20110610.0,4.0,-79.2726
10719,0.0,0.0,1.0,6.0,-79.2365,2.0,5.0,14.0,5.0,37241.45360403517,43.7684,1000.0,1014.47,42109.0,0.0,19640607.0,4.0,-79.2365
10720,1.0,0.0,3.0,10.0,-111.3733,2.0,42.0,19.0,7.0,13119.26253865467,56.7252,1000.0,437.39,17247.0,0.0,20151115.0,7.0,-111.3733
10721,0.0,1.0,5.0,3.0,-71.3134,2.0,4.0,37.0,4.0,10417.017325555447,46.8014,1000.0,493.77,19008.0,0.0,19790313.0,6.0,-71.3134
10722,0.0,1.0,8.0,2.0,-110.6613,1.0,56.0,23.0,3.0,4860.0,50.0688,500.0,256.76,9748.0,0.0,19990711.0,3.0,-110.6613
10723,0.0,0.0,7.0,6.0,-72.7354,1.0,32.0,35.0,6.0,789.3525888270697,46.5199,1000.0,402.07,16264.0,0.0,19831216.0,7.0,-72.7354
10724,1.0,1.0,1.0,3.0,-113.47,2.0,51.0,9.0,6.0,623.2447598923037,51.1293,1000.0,434.7,17981.0,0.0,19770203.0,0.0,-113.47
10725,0.0,1.0,4.0,11.0,-52.7274,2.0,27.0,21.0,3.0,25172.1,47.5627,1000.0,829.16,28951.0,0.0,20190621.0,0.0,-52.7274
10726,0.0,0.0,8.0,2.0,-115.7618,2.0,24.0,14.0,3.0,7330.928000000001,49.4932,1000.0,248.05,10389.0,0.0,20000203.0,3.0,-115.7618
10727,0.0,0.0,2.0,13.0,-64.5061,1.0,29.0,23.0,4.0,4534.530922818376,46.2363,1000.0,486.76,17878.0,0.0,19650916.0,7.0,-64.5061
10728,1.0,1.0,1.0,8.0,-63.1125,2.0,18.0,0.0,11.0,38098.2,46.2918,500.0,1357.13,50071.0,0.0,19641010.0,2.6666666666666665,-63.1125
10729,0.0,1.0,2.0,5.0,-64.2111,1.0,22.0,0.0,11.0,36093.4,45.8185,1000.0,1093.56,43827.0,0.0,19580902.0,4.0,-64.2111
10730,0.0,0.0,3.0,7.0,-64.7852,2.0,1.0,0.0,0.0,6227.297066463092,46.0935,1000.0,432.02,15972.0,0.0,20150202.0,0.0,-64.7852
10731,2.0,1.0,1.0,14.0,-73.6502,3.0,3.0,0.0,10.0,4975.606458414906,45.5908,2000.0,4353.17,169840.0,0.0,19820788.0,6.0,-73.6502
10732,1.0,1.0,6.333333333333333,8.0,-79.2442,1.0,64.0,27.0,9.0,40989.74136645304,45.3218,250.0,937.34,33370.0,0.0,19790523.0,2.0,-79.2442
10733,0.0,1.0,4.0,9.0,-73.8587,2.0,36.0,15.0,6.0,678.7010686032522,45.4629,500.0,621.8,24561.0,0.0,19570618.0,6.0,-73.8587
10734,0.0,1.0,7.0,4.0,-73.8635,2.0,44.0,7.0,6.0,500.0,45.499,1000.0,928.67,29817.0,0.0,20030315.0,4.0,-73.8635
10735,2.0,0.0,6.0,10.0,-52.7285,1.0,27.0,8.0,5.0,27921.486260724185,47.559,1000.0,366.35,13354.0,0.0,19701207.0,0.0,-52.7285
10736,0.0,1.0,2.0,10.0,-71.2683,2.0,4.0,0.0,14.0,20986.212817633063,46.8575,500.0,713.05,29206.0,0.0,19630921.0,1.0,-71.2683
10737,0.0,0.0,2.0,10.0,-71.2595,3.0,4.0,5.0,2.0,18376.0,46.856,250.0,477.59,19524.0,0.0,20040417.0,0.0,-71.2595
10738,0.0,0.0,4.0,3.0,-73.6609,2.0,137.0,0.0,11.0,16558.5,45.5056,500.0,426.85,17031.0,0.0,19590223.0,3.0,-73.6609
10739,0.0,1.0,2.0,4.0,-64.7463,1.0,135.0,27.0,6.0,723.2019697852003,45.747,500.0,700.09,28877.0,0.0,19511017.0,6.0,-64.7463
10740,0.0,0.0,3.0,7.0,-71.1614,2.0,4.0,0.0,8.0,15270.25,46.8728,1000.0,337.04,14012.0,0.0,19850908.0,1.0,-71.1614
10741,1.0,1.0,5.0,1.0,-71.254,1.0,4.0,0.0,8.0,19291.6,46.8404,2000.0,400.85,14979.0,0.0,20161002.0,0.0,-71.254
10742,0.0,1.0,0.0,16.0,-79.2334,2.0,5.0,0.0,8.0,176097.05,43.7626,500.0,5738.26,207173.0,0.0,20190314.0,2.0,-79.2334
10743,0.0,1.0,5.0,2.0,-72.7478,1.0,32.0,30.0,5.0,29732.08188802624,46.5259,2000.0,275.77,14619.0,0.0,19630508.0,7.0,-72.7478
10744,1.0,1.0,0.0,5.0,-60.0915,2.0,14.0,6.0,2.0,24520.800000000003,46.2503,1000.0,851.89,30651.0,0.0,19560904.0,6.0,-60.0915
10745,0.0,1.0,2.0,7.0,-64.7964,2.0,1.0,5.0,10.0,2760.9565128356166,46.1044,1000.0,375.53,15048.0,0.0,20080114.0,1.0,-64.7964
10746,1.0,1.0,6.0,7.0,-60.1234,1.0,110.0,0.0,12.0,14571.9,46.2566,1000.0,307.44,12698.0,0.0,19630720.0,3.0,-60.1234
10747,0.0,1.0,1.0,3.0,-79.2681,2.0,5.0,14.0,9.0,25203.491783209603,43.7597,1000.0,409.65,19233.0,0.0,19907551.0,0.0,-79.2681
10748,0.0,1.0,1.0,12.0,-112.7892,2.0,20.0,0.0,11.0,44887.5,49.7097,2000.0,1322.58,58995.0,0.0,19657349.0,2.0,-112.7892
10749,1.0,1.0,1.0,10.0,-123.4894,1.0,25.0,6.0,1.0,24213.054963218485,48.4161,500.0,963.67,33917.0,0.0,19851112.0,6.0,-123.4894
10750,0.0,0.0,5.0,7.0,-122.8324,1.0,10.0,6.0,12.0,6433.0999541467145,49.0519,2000.0,400.18,15719.0,0.0,20181227.0,0.0,-122.8324
10751,0.0,1.0,2.0,11.0,-112.8046,2.0,20.0,37.0,2.0,33109.6,49.7184,500.0,760.83,35178.0,0.0,20001107.0,0.0,-112.8046
10752,0.0,1.0,6.0,6.0,-79.1585,2.0,64.0,11.0,6.0,671.1915191569211,45.3441,250.0,581.2,22091.0,0.0,19920626.0,5.0,-79.1585
10753,0.0,1.0,2.0,4.0,-79.1606,1.0,5.0,6.0,2.0,37524.8,43.7814,1000.0,1024.35,39870.0,0.0,20101002.0,4.0,-79.1606
10754,0.0,0.0,4.666666666666667,1.0,-79.3098,1.0,13.0,32.0,2.0,13481.680387409995,43.6926,500.0,508.46,17749.0,0.0,19760903.0,0.0,-79.3098
10755,0.3333333333333333,1.0,3.0,1.0,-104.6122,1.0,15.0,0.0,8.0,21679.25,50.4501,2000.0,520.07,19893.0,0.0,19501122.0,0.0,-104.6122
10756,0.0,1.0,2.0,9.0,-79.3287,1.0,13.0,0.0,11.0,21881.3,43.6959,250.0,709.68,26570.0,0.0,19500521.0,2.0,-79.3287
10757,0.0,1.0,8.0,6.0,-71.1705,1.0,4.0,3.0,9.0,27049.673231553843,46.8909,1000.0,459.52,19850.0,0.0,19820523.0,5.0,-71.1705
10758,0.0,0.0,2.0,7.0,-71.1902,1.0,4.0,50.0,9.0,15761.565947950548,46.877,1000.0,530.73,18012.0,0.0,19630415.0,4.0,-71.1902
10759,0.0,0.0,0.0,9.0,-123.4754,1.0,25.0,14.0,6.0,500.0,48.4233,250.0,595.08,22069.0,0.0,20190512.0,3.0,-123.4754
10760,3.0,1.0,2.0,0.0,-79.1693,1.0,5.0,39.0,12.0,12045.6,43.7871,1000.0,400.36,14626.0,0.0,19900613.0,3.0,-79.1693
10761,0.0,1.0,1.0,9.0,-71.2244,1.0,4.0,0.0,8.0,33285.15,46.8831,500.0,1086.24,36026.0,0.0,19550418.0,2.0,-71.2244
10762,0.0,0.0,1.0,6.0,-66.0089,2.0,61.0,38.0,4.0,30991.26061967048,45.877,1000.0,625.24,25932.0,0.0,20190121.0,3.0,-66.0089
10763,0.0,1.0,4.0,3.0,-122.9001,2.0,8.0,0.0,11.0,19190.5,49.1405,250.0,498.85,19738.0,0.0,20200101.0,2.0,-122.9001
10764,1.0,1.0,3.0,7.0,-81.8066,1.0,374.0,6.0,10.0,3876.315374149119,45.7111,500.0,681.33,27234.0,0.0,19840513.0,6.0,-81.8066
10765,0.0,0.0,10.0,1.0,-64.4605,1.0,182.0,2.0,8.0,22174.8,46.2153,1000.0,330.54,11217.0,0.0,19781225.0,0.0,-64.4605
10766,1.0,1.0,6.0,0.0,-107.8009,2.0,9.0,10.0,6.0,1504.222906398355,50.2881,1000.0,288.17,10582.0,0.0,19550626.0,1.0,-107.8009
10767,0.0,1.0,1.0,11.0,-103.8511,2.0,23.0,3.0,8.0,35558.9,49.6731,1000.0,1003.83,38487.0,0.0,19824213.0,0.0,-103.8511
10768,0.0,0.0,2.0,3.0,-111.3672,1.0,42.0,29.0,6.0,1477.4014663762791,56.7211,500.0,441.26,16665.0,0.0,20060424.0,3.0,-111.3672
10769,0.0,0.0,4.0,5.0,-112.8213,1.0,20.0,45.0,3.0,26044.02,49.7179,1000.0,826.97,36115.0,0.0,19800510.0,4.0,-112.8213
10770,0.0,0.0,14.0,0.0,-64.5211,1.0,7.0,49.0,6.0,746.5445263316956,46.2173,1000.0,162.51,5275.0,0.0,19877610.0,7.0,-64.5211
10771,0.0,0.0,4.0,1.0,-60.1225,2.0,110.0,0.0,0.0,3653.459427810366,46.2469,500.0,382.0,15568.0,0.0,20020130.0,0.0,-60.1225
10772,0.0,1.0,6.0,2.0,-73.6288,2.0,17.0,3.0,6.0,541.4205361189079,45.5954,500.0,267.07,13118.0,0.0,20200908.0,7.0,-73.6288
10773,0.0,1.0,3.0,15.0,-79.3198,2.0,40.0,44.0,3.0,32734.0,43.6835,500.0,571.35,23460.0,0.0,19540824.0,3.0,-79.3198
10774,0.0,1.0,5.0,0.0,-104.5989,2.0,15.0,1.0,5.0,16733.610688721627,50.4848,1000.0,286.96,13212.0,0.0,20220131.0,1.0,-104.5989
10775,0.0,0.0,4.0,10.0,-64.7855,2.0,1.0,15.0,2.0,22665.655634972394,46.0899,500.0,638.01,23207.0,0.0,19501016.0,6.0,-64.7855
10776,0.6666666666666666,0.0,6.0,6.0,-112.8224,2.0,20.0,5.0,4.0,33039.77334400114,49.7217,500.0,797.29,34867.0,0.0,20060507.0,4.0,-112.8224
10777,0.0,0.0,2.0,7.0,-73.7104,2.0,17.0,35.0,3.0,23268.375,45.5385,2000.0,458.16,17284.0,0.0,19930722.0,7.0,-73.7104
10778,0.0,1.0,1.0,6.0,-122.8961,2.0,8.0,8.0,10.0,7847.30119684943,49.1389,500.0,471.25,20770.0,0.0,20161026.0,1.0,-122.8961
10779,0.0,1.0,7.0,2.0,-64.5445,3.0,7.0,16.0,3.0,7699.25,46.2225,1000.0,273.0,11607.0,0.0,20000903.0,7.0,-64.5445
10780,0.0,0.0,6.0,7.0,-112.7949,1.0,20.0,16.0,2.0,10059.571558629945,49.7056,2000.0,312.87,12230.0,0.0,19790105.0,7.0,-112.7949
10781,0.0,0.0,2.0,3.0,-113.8047,1.0,12.0,11.0,7.0,14198.71193160612,52.2702,250.0,358.14,16235.0,0.0,19640112.0,7.0,-113.8047
10782,0.0,0.0,6.0,6.0,-99.2783,1.0,375.0,0.0,11.0,27186.6,53.1784,2000.0,544.97,23691.0,0.0,19660319.0,6.0,-99.2783
10783,0.0,1.0,5.0,13.0,-97.4081,2.0,46.0,0.0,8.0,15757.3,49.8725,500.0,280.71,12235.0,0.0,19680326.0,7.0,-97.4081
10784,0.0,1.0,7.0,11.0,-52.7197,1.0,27.0,1.0,6.0,500.0,47.5584,1000.0,425.22,18867.0,0.0,19881010.0,3.333333333333333,-52.7197
10785,1.0,1.0,2.0,5.0,-79.3813,3.0,131.0,6.0,2.0,24493.766638708614,43.7135,500.0,659.36,27469.0,0.0,19940905.0,6.0,-79.3813
10786,0.0,0.0,2.0,4.0,-64.5289,1.0,43.0,13.0,4.0,14940.34324146454,46.3359,1000.0,1124.99,47997.0,0.0,19980917.0,4.0,-64.5289
10787,1.0,1.0,2.0,9.0,-122.9182,2.0,8.0,12.0,4.0,12445.721884238545,49.1707,2000.0,419.33,18644.0,0.0,19610719.0,7.0,-122.9182
10788,0.0,0.0,5.0,7.0,-65.9303,1.0,68.0,8.0,9.0,18441.51720548051,45.7341,500.0,416.81,15634.0,0.0,19790110.0,3.0,-65.9303
10789,0.0,1.0,1.0,4.0,-64.2133,1.0,22.0,14.0,7.0,40341.98793510615,45.8317,1000.0,739.29,33787.0,0.0,19900505.0,6.0,-64.2133
10790,2.0,0.0,6.0,3.0,-79.5286,2.0,11.0,0.0,11.0,18971.334432998592,43.6892,1000.0,383.37,17209.0,0.0,19861210.0,6.0,-79.5286
10791,1.0,0.0,6.0,3.0,-64.8159,2.0,1.0,17.0,7.0,31717.03113787761,46.1088,1000.0,358.99,14067.0,0.0,19670308.0,3.0,-64.8159
10792,1.0,0.0,6.0,1.0,-55.8456,2.0,372.0,35.0,3.0,43640.4375,47.8689,1000.0,535.63,23541.0,0.0,20180915.0,2.0,-55.8456
10793,0.0,0.0,2.0,4.0,-79.28,1.0,5.0,0.0,0.0,5669.409278753311,43.7582,1000.0,956.22,37045.0,0.0,19880520.0,4.0,-79.28
10794,0.0,0.0,4.0,6.0,-71.2158,2.0,4.0,0.0,0.0,25328.3,46.8874,500.0,597.16,21454.0,0.0,19650906.0,6.0,-71.2158
10795,2.0,0.0,3.0,9.0,-123.4848,2.0,25.0,0.0,11.0,17799.6,48.4146,1000.0,601.37,19833.0,0.0,19551105.0,7.0,-123.4848
10796,1.0,0.0,7.0,6.0,-66.0118,2.0,61.0,0.0,10.0,4463.97163305604,45.8934,1000.0,674.59,27330.0,0.0,19961005.0,4.0,-66.0118
10797,0.0,0.0,4.0,1.0,-112.819,1.0,20.0,9.0,9.0,14538.659508896331,49.7154,1000.0,379.73,16356.0,0.0,19890730.0,7.0,-112.819
10798,0.0,1.0,3.0,8.0,-71.6523,3.0,376.0,11.0,3.0,70956.59999999999,45.8641,1000.0,1078.09,42974.0,0.0,19590424.0,2.0,-71.6523
10799,0.3333333333333333,1.0,4.0,7.0,-63.664,1.0,2.0,11.0,4.0,9639.800702011806,44.7637,2000.0,670.2,25751.0,0.0,19947546.0,6.0,-63.664
10800,0.0,0.0,3.0,6.0,-122.8923,2.0,8.0,0.0,0.0,1360.9549454712387,49.1725,1000.0,456.42,18931.0,0.0,19500705.0,0.0,-122.8923
10801,0.0,1.0,3.0,9.0,-79.1845,2.0,5.0,11.0,4.0,25419.633836563324,43.7848,2000.0,455.22,17997.0,0.0,20050124.0,0.0,-79.1845
10802,1.0,0.0,2.0,4.0,-123.5116,2.0,25.0,11.0,6.0,535.2733736056457,48.4265,1000.0,528.91,20743.0,0.0,19600716.0,1.0,-123.5116
10803,0.0,1.0,4.0,5.0,-73.5856,1.0,39.0,16.0,9.0,32561.03333736992,45.5886,500.0,916.72,37229.0,0.0,19820422.0,4.0,-73.5856
10804,1.0,0.0,1.0,7.0,-113.284,1.0,51.0,52.0,2.0,18603.2,51.0313,250.0,573.36,21393.0,0.0,19710901.0,3.0,-113.284
10805,0.0,1.0,9.0,5.0,-71.256,2.0,4.0,17.0,4.0,22985.76375734125,46.8474,1000.0,433.97,16131.0,0.0,20111015.0,5.0,-71.256
10806,0.0,1.0,1.0,4.0,-122.9172,1.0,8.0,0.0,10.0,4494.248078781536,49.1668,1000.0,902.17,34030.0,0.0,19931117.0,5.0,-122.9172
10807,0.0,1.0,3.0,2.0,-79.2565,1.0,64.0,1.0,0.0,2191.2842809292547,45.3456,500.0,489.97,20806.0,0.0,19630702.0,2.0,-79.2565
10808,2.0,0.0,5.0,9.0,-103.8383,1.0,23.0,23.0,2.0,20797.6,49.66,1000.0,360.64,17158.0,0.0,19890224.0,1.0,-103.8383
10809,0.0,0.0,1.0,5.0,-71.3073,1.0,4.0,0.0,11.0,30265.9,46.8191,500.0,987.39,39778.0,0.0,19521117.0,4.0,-71.3073
10810,0.0,1.0,1.0,12.0,-124.2728,1.0,34.0,2.0,7.0,41413.54891288458,49.277,500.0,1399.12,54838.0,0.0,19540429.0,6.0,-124.2728
10811,0.0,0.0,14.0,9.0,-122.8182,2.0,10.0,3.0,6.0,847.1727375966876,49.0636,2000.0,177.81,6791.0,0.0,19680312.0,7.0,-122.8182
10812,0.0,1.0,7.0,5.0,-65.0185,1.0,70.0,25.0,4.0,12781.937663125083,47.3168,500.0,367.89,15502.0,0.0,19800429.0,5.0,-65.0185
10813,0.0,1.0,9.0,3.0,-71.2758,2.0,4.0,8.0,8.0,26677.25,46.855,1000.0,376.5,14750.0,0.0,19870820.0,6.0,-71.2758
10814,1.0,1.0,3.0,4.0,-71.3265,2.0,4.0,17.0,7.0,35190.09897531728,46.8127,500.0,980.46,37172.0,0.0,19670317.0,3.6666666666666665,-71.3265
10815,0.0,0.0,6.0,3.0,-73.6343,2.0,17.0,7.0,4.0,17372.963293735105,45.59,1000.0,462.55,18054.0,0.0,20090225.0,2.0,-73.6343
10816,1.0,0.0,4.0,0.0,-60.1785,2.0,47.0,18.0,2.0,15258.4,46.1314,250.0,346.5,13732.0,0.0,19700910.0,3.0,-60.1785
10817,0.0,1.0,6.0,0.0,-64.8075,2.0,1.0,15.0,2.0,26792.0,46.1023,250.0,469.0,20428.0,0.0,19750924.0,2.0,-64.8075
10818,1.0,0.0,1.0,0.0,-60.1637,2.0,47.0,35.0,7.0,24554.47844467381,46.1147,500.0,493.47,18946.0,0.0,19860209.0,3.0,-60.1637
10819,1.0,1.0,8.0,10.0,-103.8359,3.0,23.0,11.0,6.0,941.4619168262886,49.6729,1000.0,314.61,10620.0,0.0,20040610.0,1.0,-103.8359
10820,0.0,0.0,3.0,4.0,-71.2081,1.0,4.0,28.0,6.0,500.0,46.8742,250.0,748.41,37580.0,0.0,20210529.0,4.0,-71.2081
10821,1.0,1.0,8.0,1.0,-123.4772,2.0,25.0,14.0,3.0,18106.4,48.4261,250.0,450.0,20029.0,0.0,19770330.0,2.0,-123.4772
10822,0.0,1.0,4.0,12.0,-71.1652,2.0,4.0,13.0,7.0,84652.55068611285,46.8895,1000.0,1168.18,45280.0,1.0,19561128.0,6.0,-71.1652
10823,1.0,0.0,1.0,4.0,-73.5795,2.0,3.0,9.0,10.0,8979.775966807607,45.4812,500.0,721.07,28599.0,0.0,20020883.666666668,7.0,-73.5795
10824,0.0,1.0,1.0,3.0,-73.5802,2.0,3.0,0.0,0.0,3841.907889029622,45.4848,500.0,564.27,21542.0,0.0,20040729.0,1.0,-73.5802
10825,0.0,0.0,1.0,7.0,-66.1085,1.0,68.0,6.0,2.0,17452.8,45.832,1000.0,441.25,20070.0,0.0,19920620.0,3.0,-66.1085
10826,0.0,1.0,9.0,12.0,-73.585,2.0,3.0,11.0,9.0,44474.18397919971,45.4822,500.0,736.15,27830.0,0.0,19800402.0,2.0,-73.585
10827,0.0,1.0,4.0,3.0,-124.3053,2.0,34.0,0.0,8.0,18173.85,49.3178,500.0,325.18,15394.0,0.0,19910809.0,0.0,-124.3053
10828,1.0,0.0,1.0,4.0,-52.7039,3.0,27.0,24.0,6.0,607.5208498122206,47.5696,500.0,1070.66,39591.0,0.0,19880612.0,5.0,-52.7039
10829,0.0,1.0,2.0,2.0,-64.7737,2.0,1.0,0.0,8.0,29370.9,46.0911,250.0,648.57,29370.0,0.0,19960905.0,6.0,-64.7737
10830,0.0,0.0,10.0,10.0,-73.5769,2.0,28.0,12.0,3.0,23073.375,45.4497,2000.0,464.81,15297.0,0.0,19511114.0,2.0,-73.5769
10831,0.0,1.0,2.0,16.0,-63.6666,2.0,2.0,35.0,7.0,210115.77589695368,44.7699,2000.0,4913.47,194758.0,0.0,19590501.0,4.333333333333333,-63.6666
10832,1.0,0.0,13.0,3.0,-112.8345,1.0,20.0,0.0,8.0,25606.25,49.7107,1000.0,237.41,10242.0,0.0,19880308.0,6.0,-112.8345
10833,0.0,0.0,3.0,3.0,-79.1565,1.0,5.0,0.0,8.0,18694.05,43.7857,250.0,431.13,17154.0,0.0,19790340.666666668,3.0,-79.1565
10834,0.0,1.0,6.0,3.0,-71.3014,1.0,4.0,0.0,0.0,24297.25,46.8223,500.0,474.72,17436.0,0.0,20210822.0,3.0,-71.3014
10835,0.0,1.0,6.0,8.0,-112.0489,3.0,77.0,21.0,4.0,38296.81004583968,53.4943,1000.0,877.76,36305.0,0.0,19990822.0,2.0,-112.0489
10836,2.0,0.0,8.0,13.0,-73.6408,3.0,17.0,23.0,0.0,2902.6190345836185,45.588,1000.0,426.86,14338.0,0.0,19850218.0,2.0,-73.6408
10837,0.0,0.0,2.0,15.0,-111.3482,2.0,42.0,0.0,0.0,1702.3148128352773,56.7102,500.0,1237.49,52526.0,0.0,20140509.0,4.0,-111.3482
10838,2.0,0.0,2.0,7.0,-72.7526,1.0,32.0,37.0,3.0,9686.160000000002,46.5227,1000.0,491.03,20437.0,0.0,19890305.0,0.0,-72.7526
10839,0.0,0.0,2.0,0.0,-120.6814,2.0,377.0,38.0,7.0,25526.87722009233,56.1526,2000.0,454.78,15673.0,0.0,19780509.0,0.0,-120.6814
10840,0.0,1.0,1.6666666666666667,13.0,-79.3167,2.0,13.0,5.0,5.0,35237.35024877401,43.6949,250.0,453.3,18858.0,0.0,19590622.0,0.0,-79.3167
10841,0.0,1.0,6.0,11.0,-64.5352,1.0,7.0,25.0,4.0,10074.106423427833,46.222,500.0,665.57,24006.0,1.0,19770114.0,0.0,-64.5352
10842,0.0,0.0,7.0,3.0,-60.0895,3.0,14.0,9.0,7.0,36249.26705136912,46.2418,500.0,341.14,13467.0,0.0,20040815.0,3.0,-60.0895
10843,1.0,1.0,3.0,15.0,-79.2825,2.0,5.0,22.0,7.0,27885.10985818784,43.7458,500.0,884.85,36406.0,0.0,19867151.666666668,3.333333333333333,-79.2825
10844,0.0,1.0,2.0,11.0,-65.8149,1.0,191.0,15.0,4.0,8567.48227213259,46.8998,500.0,787.63,32497.0,0.0,19830613.0,0.0,-65.8149
10845,0.0,0.0,13.0,5.0,-63.6888,1.0,2.0,10.0,7.0,26483.63152482773,44.7813,1000.0,266.44,11321.0,0.0,19870408.0,5.0,-63.6888
10846,0.0,0.0,3.0,2.0,-64.7834,3.0,1.0,3.0,9.0,11915.89365032084,46.0894,1000.0,562.6233333333333,13280.0,0.0,20090314.0,7.0,-64.7834
10847,0.0,0.0,1.0,2.0,-72.4313,2.0,26.0,47.0,7.0,27818.01013771384,46.3436,1000.0,536.6,20952.0,0.0,19740982.666666668,1.0,-72.4313
10848,0.0,1.0,4.0,3.0,-107.8293,1.0,9.0,0.0,8.0,18295.4,50.3469,1000.0,310.18,15497.0,0.0,20000920.0,0.0,-107.8293
10849,0.0,1.0,7.0,3.0,-112.8095,1.0,20.0,0.0,10.0,6104.859498955184,49.7014,2000.0,313.66,12771.0,0.0,19980214.0,3.0,-112.8095
10850,2.0,1.0,5.0,4.0,-63.6841,2.0,298.0,16.0,7.0,54228.14650155512,44.7676,1000.0,838.07,32514.0,0.0,19730117.0,4.0,-63.6841
10851,2.0,0.0,1.0,7.0,-73.5338,1.0,3.0,7.0,1.0,14459.850910708345,45.6802,1000.0,637.78,22456.0,0.0,19820521.0,7.0,-73.5338
10852,0.0,1.0,1.0,7.0,-104.6124,1.0,15.0,0.0,8.0,30029.65,50.4471,500.0,787.76,32502.0,0.0,20030223.0,2.0,-104.6124
